PC1(0.62) PC2(0.31) 
-0.083408 -0.097817 
-0.362085 -0.198191 
-0.551113 0.575069 
-0.252089 0.429531 
-0.478199 -0.026588 
-0.591594 0.171996 
-0.538673 -0.031862 
-0.674706 0.261014 
-0.484920 0.124511 
0.037340 -0.612278 
-0.630588 0.236829 
-0.568017 0.665774 
-0.506802 -0.052047 
-0.083920 0.041941 
-0.497823 -0.066453 
-0.162586 -0.047641 
-0.429951 -0.063342 
0.289213 -0.199843 
-0.645678 -0.094084 
-0.491901 0.096237 
-0.692286 0.338877 
-0.403478 0.074426 
-0.206662 0.903282 
-0.609376 0.461288 
-0.741392 0.196586 
-0.706737 0.671280 
-0.613748 0.344517 
-0.171885 -0.154950 
-0.466534 0.192616 
-0.446008 -0.200107 
-0.547608 -0.071607 
0.324547 0.031866 
-0.752873 0.222516 
-0.423679 -0.050098 
-0.737871 0.629461 
-0.818805 0.587491 
-0.789808 0.746420 
0.100291 0.240734 
-0.252924 0.453207 
0.110691 0.383200 
-0.499850 -0.252430 
-0.541890 0.430179 
-0.262072 -0.371808 
-0.717561 0.507639 
-0.432819 -0.317692 
-0.548554 0.358903 
-0.482603 1.126197 
1.409710 2.759311 
-0.224295 0.301154 
0.101533 -0.135116 
0.135689 0.281587 
-0.483468 -0.053158 
-0.699723 0.339112 
-0.836416 0.254102 
-0.426951 0.024919 
-0.452299 -0.268796 
-0.553310 0.034556 
-0.685012 1.295599 
-0.591447 0.365382 
-0.444641 0.834841 
-0.180911 0.840822 
-0.284128 0.547414 
-0.331310 -0.007651 
0.560878 0.697392 
0.429666 0.454249 
-0.788432 -0.161264 
-0.090432 0.694738 
1.371184 2.312357 
1.033525 2.164477 
-0.457641 0.687619 
-0.535633 -0.307444 
-0.242424 0.727620 
-0.573147 -0.085891 
-0.462462 1.018887 
-0.363428 0.934607 
-0.364073 -0.692979 
-0.651144 0.641283 
-0.660252 0.164928 
-0.464166 0.564950 
-0.405977 0.180645 
-0.498377 0.178945 
-0.835314 0.642605 
-0.946660 0.768660 
-0.446216 0.665363 
-0.751583 0.488573 
-0.851460 0.509075 
-0.615469 -0.218252 
-0.711389 0.047089 
-0.461287 0.268212 
-2.353492 0.475744 
-2.279523 -0.253129 
-2.229346 -0.269001 
-2.494742 -0.616689 
-2.002529 -0.432020 
-2.261986 0.347454 
-2.347373 -0.026007 
-2.093203 -0.759891 
-2.289437 0.136770 
-2.532710 -0.283358 
-1.487995 0.204619 
-2.402919 0.758277 
-2.752784 0.784603 
-2.338217 -0.364728 
-2.535114 -0.801409 
-2.181769 -0.454264 
-2.577103 -0.239719 
-2.391889 -0.305202 
-2.648688 0.001425 
-2.517363 -0.018028 
-2.243359 -0.248641 
-1.914711 0.231147 
-2.310660 -0.275407 
-2.484061 -0.152728 
-2.198170 -0.471570 
-2.320964 -0.846035 
-2.618620 -0.352400 
-2.402646 0.888080 
-2.607739 0.255364 
-2.413155 0.129093 
-2.716024 0.201046 
-2.544650 -0.269956 
-2.391629 0.359585 
-2.100449 -0.611890 
-2.403659 -0.880347 
-2.240258 -0.371881 
-2.470577 -0.267591 
-1.989187 -0.765811 
-2.269896 -0.826912 
-2.332454 -0.881356 
-1.914082 -0.885884 
-1.697531 -0.796041 
-1.621878 -0.472660 
-1.435213 0.673881 
-1.791549 0.443192 
-1.430257 -0.087394 
-2.217265 -0.240853 
-2.070567 0.485591 
-1.361121 -0.299642 
-1.626103 -0.259898 
-2.174118 -0.629918 
-2.323563 -0.402075 
-2.121601 -0.802236 
-2.399020 -0.095538 
-1.915344 -0.520148 
-2.312124 -0.528825 
-2.421067 -0.452753 
-2.354153 -0.417021 
-2.345317 -0.471165 
-2.651680 0.652789 
-2.342734 -0.508064 
-2.398038 0.116504 
-2.140960 0.175051 
-2.503521 -0.309759 
-1.966447 -0.435108 
-2.177682 0.601908 
-2.035141 -0.098104 
-2.308689 -0.424134 
-2.257502 -0.572337 
-2.469208 0.495151 
-2.386995 -0.411690 
-2.324891 -0.605826 
-2.412587 -0.853095 
-2.587276 -0.087178 
-2.349303 -0.383795 
-2.152471 -0.277969 
-2.405107 0.091615 
-2.173444 -0.026740 
-2.416690 0.298451 
-2.109774 -0.313315 
-2.213716 -0.556109 
-2.509216 -0.211612 
-2.440619 0.106872 
-2.378290 -0.303678 
-2.223436 -0.315722 
-2.301476 0.181225 
-2.186836 -0.249772 
-2.367508 -0.239253 
-2.753065 0.027733 
2.278710 3.085495 
1.309613 2.721021 
-2.776322 1.977922 
-1.799606 2.153037 
-1.791723 0.193662 
-1.981658 0.380419 
-2.193872 1.740816 
-1.868481 1.800124 
-2.191882 0.926880 
0.287853 0.491502 
-0.431080 0.624925 
-0.639664 0.519432 
-0.593165 0.399232 
-0.527585 0.748200 
-0.645316 0.442926 
-0.370392 0.216148 
-0.487703 0.085035 
-0.059434 0.283133 
-0.233010 0.056354 
-0.591001 0.693929 
0.062631 -0.334714 
-0.760144 0.878886 
-0.591735 0.447446 
-0.471179 0.119785 
-0.401651 0.494148 
-0.097884 -0.095684 
-0.542693 -0.259046 
-0.612058 0.137208 
0.344875 0.124493 
-0.556254 0.068045 
-0.409371 -0.021776 
-0.712462 0.241607 
-0.625396 0.007715 
-0.277457 0.552476 
-0.765154 -0.085284 
-0.180274 0.032292 
-0.174133 0.480655 
-0.650771 0.293080 
-0.463175 0.670257 
-0.494366 -0.033258 
-0.808954 0.432440 
-0.997272 1.332081 
-0.465105 0.097912 
-0.196347 0.586439 
-0.944868 0.364752 
-0.292681 0.044015 
-0.667560 0.808547 
-0.149964 1.217808 
-0.512272 0.807140 
-0.610584 0.734530 
-0.918384 0.715627 
-0.485528 0.147387 
-0.464055 0.268109 
-0.679848 0.494474 
-0.598275 0.936824 
-0.157695 0.734164 
-0.600539 -0.065670 
-0.524464 0.715260 
-0.654063 0.718433 
-0.591334 -0.058736 
-0.253340 -0.138095 
-0.223363 0.720375 
0.489639 -0.002334 
-0.117299 0.993115 
-0.248441 -0.360580 
-1.019314 -0.297766 
-1.077075 0.817051 
-0.721341 0.054794 
-0.476848 -0.020330 
-0.443319 0.081451 
-0.553740 0.289732 
-0.519020 0.332214 
-0.542335 1.514382 
-0.356039 0.446572 
-0.555163 0.435579 
-0.535474 0.011659 
-0.192556 0.490361 
-0.463535 0.728164 
-0.524435 0.138324 
-0.238413 0.594919 
-0.548608 0.463863 
-0.616524 0.367314 
-0.687400 -0.042739 
-0.298965 -0.356516 
-0.515397 0.290309 
-0.497249 0.405181 
-0.334287 0.430041 
-0.422731 0.304684 
-0.679177 0.593754 
-0.652885 0.849406 
-0.576608 0.189890 
-0.759801 0.848608 
-0.393060 -0.028482 
-0.256943 0.022972 
-0.604401 0.761488 
-0.505079 0.337860 
-0.397666 0.302543 
-0.222740 0.013451 
0.032449 0.103152 
-0.554215 -0.037677 
-0.317296 0.966140 
-0.332777 1.732852 
-0.298153 -0.101081 
-0.347890 0.231019 
-0.402507 -0.067189 
-0.548958 0.771892 
-0.450648 0.307519 
-0.464089 -0.179929 
-0.529096 0.645957 
-2.069235 0.694324 
-2.054824 0.481339 
-1.462395 -0.029008 
-2.002594 -0.661100 
-1.290394 0.382634 
-1.618922 0.444765 
-1.200279 -0.645401 
-1.864808 -0.623302 
-2.066633 -0.963553 
-1.064021 -0.328034 
-2.446582 -0.163827 
-2.354019 -0.978718 
-2.500782 -0.146523 
-2.520611 0.001481 
-2.259955 -0.006961 
-2.370937 0.191284 
-2.394855 -0.418593 
-2.323746 -0.330253 
-2.338453 0.156889 
-2.635173 0.038198 
-2.439900 0.697971 
-2.774201 0.348848 
-2.338846 0.640723 
-2.561685 0.643678 
-2.769858 0.510497 
-2.743042 0.285873 
-2.567239 0.558900 
-2.458076 -0.274935 
-2.545798 1.150490 
-2.585111 -0.392212 
-2.212425 -0.354236 
-2.360015 -0.624695 
-2.003614 -0.318701 
-2.367538 -0.679632 
-2.350634 0.038235 
-2.417270 -0.303979 
-2.400822 -0.483112 
-2.230035 -0.027608 
-2.556541 0.071151 
-2.331350 -0.429313 
-2.098912 0.254605 
-2.262410 0.099177 
-2.190276 -0.140860 
-2.353835 0.409031 
-2.336283 -0.602816 
-2.560364 0.259754 
-2.448855 -0.066248 
-1.691255 1.235718 
-2.268219 -0.691157 
-2.089366 -0.032113 
-2.277928 -0.052365 
-2.488313 -0.202517 
-2.423407 0.372631 
-2.038557 -0.089980 
-2.565346 -0.401375 
-2.631193 -0.444023 
-2.479424 0.274320 
-2.180057 -0.370521 
-2.398820 -0.145694 
-2.005096 0.999077 
-2.676252 0.851075 
-2.502389 0.287829 
-2.381687 0.219461 
-2.402765 0.150956 
-2.084670 0.307871 
-2.589197 0.008286 
-2.533630 -0.205020 
-2.487600 0.513759 
-2.340298 0.065451 
-2.398576 -0.222233 
-2.486985 -0.301360 
-2.246650 -0.707526 
-2.506886 -0.319972 
-2.454757 -0.408371 
-1.973743 0.209755 
-2.292332 -0.060828 
-2.509342 -0.479521 
-2.108104 0.662868 
-2.509881 0.091610 
-2.447941 0.301291 
-2.505127 0.234903 
-2.732809 0.297391 
-2.532214 0.682734 
-2.595483 -0.312846 
-2.530591 -0.149183 
-2.296836 -0.556442 
-2.528410 -0.090209 
-2.632133 0.216565 
-2.345781 0.265285 
-1.828640 0.880729 
-2.464305 -0.114827 
-2.091570 0.759781 
-2.049821 0.336444 
-1.560473 0.244159 
-2.622256 0.472535 
-1.712208 0.551451 
-1.520033 0.552765 
-2.237688 0.216349 
-1.801864 0.744801 
-2.205479 0.433982 
-2.257306 0.946769 
-1.869271 0.256502 
-2.069604 0.175453 
-1.836003 0.662080 
-1.971380 0.566048 
-2.330402 0.028970 
-1.994878 0.855013 
-2.668556 0.040136 
-2.287119 0.671787 
-2.754065 0.278663 
-2.577186 -0.010640 
-2.724056 0.078055 
-2.686250 0.645715 
-2.709661 -0.034490 
-2.470102 -0.468209 
-2.595804 0.051834 
-1.674658 -0.105379 
-2.710304 -0.307932 
-2.459272 0.462073 
-2.679419 -0.023474 
-2.601815 0.009741 
-2.137096 -0.998226 
-2.438086 -0.035504 
-2.424660 -0.839160 
-2.303894 -0.180025 
-2.124858 1.325357 
-2.317384 -0.125530 
-2.311569 0.214871 
-2.722516 0.992361 
-2.177284 0.399348 
-1.875187 0.394952 
-1.951674 0.440120 
-1.702112 0.228630 
-1.587787 0.316323 
-2.324470 0.030622 
-2.509062 -0.279535 
-1.203527 -0.275575 
-2.236793 -0.923678 
-2.060794 -0.856429 
-2.386269 -0.606590 
-2.298017 -0.607813 
-2.468181 -0.425277 
-2.624578 0.077168 
-2.545131 -0.193591 
-2.330358 -0.923946 
-2.029294 -0.964149 
-2.115692 -0.703324 
-2.165487 -0.522075 
-2.025098 -0.602218 
-1.884143 -1.050928 
-1.749471 -0.722201 
-1.644306 -1.112867 
-1.594841 -0.252413 
-1.921367 0.130809 
-1.837853 -0.706629 
-2.211383 -0.580762 
-1.994773 -0.877319 
-2.303839 -0.775638 
-2.172575 -1.129317 
-1.708601 -0.978231 
-1.968031 -0.677760 
-1.943575 -0.500224 
-2.658163 -0.279715 
-2.352581 -0.515902 
-2.222727 -0.799359 
-1.882328 1.004690 
-2.555311 -0.120890 
-2.204022 -0.329672 
-2.519626 -0.388748 
-2.270812 -0.159358 
-2.348311 -0.289711 
-2.364430 -0.405714 
-2.481890 -0.392398 
-2.194981 -0.741836 
-2.575613 -0.180839 
-2.615230 -0.258253 
-2.276832 -0.751495 
-1.857078 -0.393448 
-2.203657 -0.657227 
-2.209974 -0.878982 
-1.925819 -1.127788 
-2.399229 0.064506 
-2.237650 -0.345233 
0.201500 1.778547 
0.600075 2.660370 
0.074570 2.224553 
0.397917 2.181371 
0.066623 2.229641 
0.244740 1.902810 
0.145744 2.307224 
0.348616 2.022725 
0.371564 2.313671 
-0.152257 2.045179 
0.015030 2.390568 
-0.029372 2.150039 
-0.181462 2.211817 
0.066035 1.554877 
0.362187 3.003475 
0.056704 2.118679 
0.299742 1.847683 
0.270133 1.680894 
-0.260574 2.755756 
-0.004012 1.818230 
-0.247995 2.071987 
-0.027184 1.816023 
0.627317 1.957144 
-0.119048 2.219793 
-0.263351 2.066991 
0.307987 1.988151 
-0.065768 2.030451 
-0.213370 1.886143 
0.001862 2.150608 
-0.140707 2.247587 
0.428466 2.071328 
0.067443 1.663626 
-0.080473 1.744045 
-0.110129 2.153607 
-0.083155 2.982209 
-0.097342 2.301364 
-0.018268 2.351047 
0.136809 2.607857 
0.399029 2.157563 
0.101681 2.017656 
-0.068231 2.161248 
-0.038568 2.442244 
0.128436 2.772480 
-0.060400 2.182873 
0.124131 2.822708 
0.283511 2.208153 
0.009591 2.139636 
-0.204456 1.675476 
0.229536 2.243337 
0.253078 1.648492 
-0.127717 2.034449 
-0.042579 2.863383 
0.149993 2.293064 
0.153861 2.020028 
-0.338031 2.031855 
0.179476 1.912538 
-0.148258 2.208277 
-0.217736 2.015295 
-0.075510 2.447447 
0.359700 1.969554 
0.226591 2.152858 
0.096126 1.744619 
0.170340 1.868753 
-0.012080 2.233941 
0.389216 1.865669 
-0.203961 1.650162 
-0.007787 1.922914 
-0.163987 1.488274 
-0.015577 2.107338 
-0.068923 1.857004 
0.085881 1.386764 
-0.102850 1.657048 
0.245072 1.913155 
-0.076390 1.881474 
0.489808 2.854202 
-0.158306 2.208239 
0.176242 1.993749 
0.404894 2.128435 
0.052353 1.322644 
0.174296 1.760711 
-0.252075 1.717859 
0.161844 2.707727 
0.066870 1.763133 
0.181390 1.805888 
-0.224431 1.384373 
0.292784 1.594351 
0.254345 1.925245 
-0.029309 2.101386 
0.347651 1.959728 
0.148499 2.137197 
-0.182570 1.708663 
0.284678 2.371546 
0.178311 2.554281 
0.215934 2.353350 
0.110378 2.390055 
0.040814 2.797628 
-0.413827 2.556629 
-0.071999 2.731717 
-0.021274 2.624966 
0.263323 2.201308 
0.660120 -2.249084 
0.387978 -2.060981 
0.026954 -2.380093 
0.026142 -2.188078 
0.330315 -2.050269 
-0.262426 -2.075634 
0.036913 -2.477341 
-0.150837 -1.912584 
0.154889 -2.072476 
0.079720 -2.199383 
-0.043816 -2.310722 
0.043275 -2.163990 
0.214456 -2.192526 
-0.163020 -2.444086 
0.164934 -2.123263 
0.300696 -1.693408 
-0.194258 -2.457673 
-0.025076 -2.257877 
-0.296668 -2.428822 
-0.360040 -2.298813 
0.190126 -2.077841 
0.182034 -2.215026 
0.029148 -2.315654 
-0.027745 -2.200347 
0.024603 -2.413494 
0.000566 -2.180905 
0.236134 -2.156070 
0.450617 -1.654007 
0.130649 -2.085386 
0.501420 -2.221557 
-0.127230 -2.252143 
0.336004 -2.079585 
0.286668 -2.262514 
0.141736 -2.289885 
0.160978 -2.016891 
0.032559 -1.919291 
0.163245 -2.042355 
0.220720 -2.221055 
0.279209 -1.939786 
0.156845 -2.091640 
0.279663 -2.317329 
0.260433 -2.045623 
0.226046 -2.202467 
0.670292 -1.483474 
0.289282 -2.307782 
0.271784 -2.169281 
-0.197348 -2.148773 
0.072534 -2.498633 
0.273293 -2.284829 
0.223660 -2.426354 
0.202061 -2.241557 
0.169563 -2.026091 
0.384605 -1.889326 
0.257395 -2.460382 
0.153602 -2.496196 
0.029752 -2.269376 
-0.029527 -2.057753 
0.347725 -2.139892 
0.170734 -2.336960 
0.151026 -2.354144 
-0.040517 -1.944582 
0.059198 -2.597328 
-0.002296 -2.358980 
-0.119247 -2.402069 
-0.026715 -2.137839 
0.403223 -2.283151 
-0.166270 -1.955985 
0.189554 -2.099057 
-0.075841 -2.101413 
0.219067 -2.044106 
0.037629 -2.225307 
-0.079848 -2.333766 
0.348850 -1.956810 
0.543671 -2.197776 
0.274406 -1.900616 
0.311941 -1.899314 
0.112619 -2.426027 
1.645621 -1.479697 
0.235933 -2.260108 
0.146566 -2.392392 
0.052773 -2.305248 
-0.122303 -2.164558 
0.069706 -2.215725 
-0.036889 -2.253415 
0.353999 -2.193595 
0.015525 -1.530450 
0.185607 -2.144454 
0.984394 -2.072833 
0.383713 -2.226156 
0.150781 -2.350445 
0.287862 -2.252584 
0.017906 -2.280259 
0.111974 -1.824628 
0.140421 -2.275880 
0.228633 -2.121032 
0.256885 -2.229769 
-0.083509 -2.400258 
-0.044552 -2.158296 
0.418312 -2.234337 
-0.184465 0.263867 
-0.780049 1.042464 
-0.501494 0.489397 
-0.086124 0.595112 
-0.169661 0.919846 
-0.515421 1.204175 
-0.760426 0.231395 
-0.757016 0.494412 
-0.718396 0.877725 
-0.547634 0.151004 
0.332143 0.002410 
-0.779968 -0.189881 
-0.459431 1.131754 
-0.220993 0.198874 
-0.388076 0.059252 
-0.316493 -0.001658 
-0.606077 0.377030 
-0.354707 0.253372 
-0.613209 0.240396 
-0.339255 0.113812 
-0.309737 0.211166 
-0.771169 0.702933 
-0.556804 0.157098 
-0.535146 0.663748 
-0.187753 -0.221756 
-0.780957 0.415600 
-0.427995 -0.029034 
0.249175 0.568455 
-0.317549 -0.152016 
-0.674752 -0.475062 
-0.449316 0.461581 
0.062772 -0.111105 
-0.215176 0.012658 
-0.696485 0.898206 
-0.639345 1.227560 
-0.253940 0.424139 
-0.319882 0.079640 
-0.272757 0.771085 
-0.747986 0.669877 
-0.153368 0.924399 
-0.568476 -0.499322 
-0.676405 1.064637 
-0.760722 0.424380 
-0.615627 0.538524 
-0.746694 0.432321 
-0.657913 0.169226 
-0.133219 0.750463 
-0.300239 0.172445 
-0.524336 -0.282764 
-0.430122 0.142997 
-0.642457 -0.430751 
-0.397019 0.670986 
-0.369949 -0.284849 
-0.504124 0.069782 
-0.754341 0.620357 
-0.224688 0.024844 
-0.915367 0.414560 
-0.579695 0.885668 
-0.697988 0.249781 
-0.724395 0.193347 
-0.622388 0.380494 
-0.280285 -0.000829 
-0.399628 0.578127 
-0.600413 0.237113 
-0.434704 0.079119 
0.084439 0.028458 
-0.135887 0.607455 
-0.355651 0.148751 
0.179088 0.306625 
-0.301403 0.336659 
-0.812648 0.172576 
-0.483531 -0.224546 
-0.674763 0.591203 
-0.675418 1.390999 
0.455338 0.333285 
-0.898439 0.716002 
-0.762656 0.393861 
-0.449283 0.263867 
0.068648 2.273420 
0.223468 1.055409 
-0.465521 0.997097 
-0.411802 1.041355 
-0.062601 1.521694 
-0.466459 1.572075 
0.880946 2.773296 
1.649264 2.486720 
0.122031 0.719445 
-0.319285 1.292012 
-0.818791 0.984297 
-0.680359 0.107473 
-0.664264 0.442751 
-0.773150 0.461659 
-0.400468 0.689779 
-1.132708 1.043862 
-0.786939 0.469782 
-0.635851 0.641072 
-0.592213 0.579190 
-0.845787 0.468352 
-0.629850 0.475929 
-0.626524 0.245343 
-2.194836 0.503545 
-2.519402 -0.623974 
-2.117251 -0.564267 
-2.296788 -0.155829 
-2.225147 -0.623594 
-2.368070 -0.683089 
-2.055510 0.451623 
-1.796448 -0.377545 
-2.595243 -0.095377 
-2.388772 0.044674 
-2.028223 -0.094876 
-2.614115 -0.110913 
-2.084703 0.161936 
-2.353745 0.270192 
-2.893168 0.074180 
-2.831694 0.122792 
-2.408865 -0.116509 
-2.353081 -0.228924 
-2.404394 -0.261524 
-2.381933 -0.056892 
-2.425723 0.804249 
-2.659985 0.297104 
-2.506423 0.085298 
-2.328263 -0.038214 
-1.864447 -0.221696 
-2.335380 0.238966 
-2.345564 -0.325971 
-2.471200 -0.478173 
-2.843242 0.245136 
-2.694846 0.186415 
-1.833707 0.539952 
-2.567388 0.183701 
-2.455203 -0.254423 
-2.602556 -0.430889 
-2.361496 0.134811 
-2.760946 0.224716 
-2.496822 0.136608 
-2.060997 0.163585 
-2.030725 -0.113129 
-2.355321 1.064682 
-1.096539 0.289764 
-2.097349 0.557084 
-2.169770 -0.524458 
-2.618406 -0.254814 
-2.729329 0.698422 
-2.654776 0.374567 
-2.254055 -0.094170 
-1.651494 0.583771 
-2.244231 1.061494 
-2.508510 -0.467504 
-1.827983 0.477190 
-2.027893 -0.415935 
-1.547448 -0.192868 
-2.301329 0.212407 
-2.444292 -0.367009 
-2.678679 0.396324 
-2.468309 -0.365509 
-2.418335 -0.139237 
-2.141028 0.250948 
-2.447532 -0.482211 
-2.453748 -0.303073 
-2.795179 0.278645 
-2.170174 -0.359256 
-1.429982 0.560966 
-2.516975 -0.416811 
-1.894072 -0.099805 
-2.303440 -0.636748 
-2.734098 0.237103 
-2.102031 -0.692715 
-2.764215 0.232301 
-2.646357 -0.598978 
-2.741722 0.138727 
-2.682052 0.249578 
-2.099334 0.791415 
-2.911935 0.248136 
-2.501895 -0.297861 
-2.259290 -0.166779 
-2.774645 -0.288836 
-2.111774 -0.466076 
-2.301434 0.104132 
-1.828809 -0.396353 
-2.411340 -0.508391 
-2.356035 -0.352339 
-2.156169 -0.473452 
-2.325557 -0.088017 
-2.154127 -0.657355 
-1.920260 -0.040775 
-2.261651 -0.495129 
-2.699439 0.172221 
-2.339147 0.046480 
-2.490651 -0.613824 
-2.397299 -0.133642 
-2.298097 -0.380066 
-2.421030 -0.186348 
-2.598407 -0.257770 
-2.002417 0.106871 
-2.530564 -0.077660 
-2.630188 -0.308944 
-2.536841 0.052531 
-2.360683 0.540528 
0.665286 1.033017 
0.814914 1.348996 
0.609933 0.692486 
1.882349 1.631626 
0.128583 1.980181 
-0.290378 2.097661 
-0.228758 1.769266 
-1.849289 1.646770 
-1.413774 1.337893 
-2.057350 1.579662 
-2.231095 0.934610 
-2.411342 -0.041164 
-2.777117 0.783559 
-2.825133 0.691992 
-1.966620 -0.122563 
-2.159954 -0.417609 
-2.303346 1.033060 
-1.822931 -0.379616 
-1.546300 -0.471342 
-1.461938 0.262128 
-2.438309 -0.458925 
-2.260671 0.376666 
-2.139023 -0.271280 
-2.122783 0.191158 
-2.806081 0.315647 
-2.754584 0.303862 
-2.556930 0.101430 
-2.540338 -0.575736 
-2.257905 0.030557 
-2.334825 -0.461248 
-2.343563 -0.283501 
-2.326974 0.117320 
-2.764167 0.628098 
-2.538627 -0.084849 
-2.432073 -0.537479 
-2.188887 -0.675257 
-2.528116 -0.166332 
-2.723955 0.125002 
-2.847365 0.479683 
-2.351344 0.147692 
-2.662713 0.506685 
-2.567358 -0.656028 
-2.637929 -0.235712 
-2.265220 0.134970 
-2.189366 -0.237602 
-2.416155 -0.256558 
-2.549678 -0.348735 
-2.382404 -0.095805 
-2.691347 -0.329163 
-1.972481 0.222774 
-2.343431 -0.462560 
-2.236284 0.331929 
-2.393700 -0.143124 
-2.297111 -0.669323 
-2.307212 0.869434 
-2.199596 -0.469461 
-2.345926 -0.094435 
-2.171038 -0.178905 
-2.469483 -0.051098 
-2.365725 0.196109 
-2.495342 -0.092351 
-2.297939 -0.530804 
-2.421196 -0.068967 
-2.520194 0.101342 
-2.559717 -0.168292 
-2.460790 -0.611462 
-2.650761 0.169032 
-2.307697 -0.150005 
-2.371985 0.146112 
-2.177188 -0.362359 
-2.084153 0.489171 
-2.248773 -0.050270 
-1.639234 -0.057045 
-2.480056 -0.076952 
-2.396976 -0.103877 
-2.613901 -0.308639 
-1.839954 0.402111 
-2.398314 -0.032933 
-2.227039 -0.028302 
-2.376878 -0.017050 
-2.662979 -0.019048 
-2.548017 0.115639 
-2.673785 -0.153401 
-2.319079 -0.401592 
-2.629140 0.180856 
-2.617830 -0.217267 
-2.382645 0.110797 
-2.443544 -0.566791 
-2.247007 -0.403417 
-2.586978 0.017096 
-2.468896 -0.306689 
-2.381723 0.157299 
-2.833004 0.392661 
-2.340827 -0.153923 
-2.381224 -0.337583 
-2.419066 -0.611902 
-2.204806 -0.393162 
-2.148839 -0.274384 
-2.426687 0.007200 
-2.523196 0.218370 
-2.728385 1.102131 
-2.586998 0.344578 
-2.496906 -0.148320 
-2.292714 -0.546466 
-2.282462 -0.154280 
-2.178440 -0.788227 
-2.331739 -0.244280 
-2.164663 0.304495 
-2.282129 0.268177 
-1.991570 -0.352790 
-2.389948 -0.156948 
-2.253098 -0.680926 
-2.398512 -0.597712 
-1.779745 -1.038338 
-1.976255 -0.526334 
-2.353380 0.339497 
-2.379045 -0.110583 
-2.827978 0.242209 
-2.546837 0.077108 
-2.445371 -0.309101 
-2.583558 -0.334792 
-2.685383 0.339515 
-2.578318 0.148097 
-2.318025 0.178397 
-2.176552 -0.472532 
-2.610595 0.154225 
-2.617490 -0.029972 
-2.600345 0.410752 
-2.552269 0.369070 
-2.680696 0.916848 
-2.248010 1.533166 
-2.834370 1.635751 
-2.658946 0.035957 
-2.158093 0.364726 
-2.139085 0.474521 
-2.626549 -0.332434 
-2.363296 0.694378 
-2.031056 1.091261 
-0.819120 2.105931 
-2.028038 0.302984 
-2.414119 0.333811 
-1.229185 2.044378 
-2.697512 0.167393 
-2.304811 0.538891 
-2.256123 -0.136551 
-2.685898 -0.291733 
-2.434013 -0.274265 
-2.826289 0.436730 
0.094917 3.322105 
0.133312 2.292619 
0.055879 2.283952 
-0.186163 2.129193 
0.112486 2.487044 
-0.234428 1.366641 
0.371965 2.358459 
0.341799 2.346585 
-0.272019 2.101847 
-0.356756 1.995039 
-0.011556 1.887055 
0.005703 1.746807 
-0.269928 1.911481 
0.234213 2.242753 
-0.107760 2.071825 
0.403852 2.276497 
0.226190 1.714921 
0.271837 2.300310 
0.544949 1.896572 
0.023411 1.761400 
0.463431 1.660330 
0.167089 2.242033 
-0.143902 2.598103 
-0.509066 2.164259 
-0.235301 2.564968 
-0.033971 1.859450 
0.060812 2.324371 
-0.020511 1.958135 
-0.074205 2.063673 
0.272361 2.201214 
0.119162 2.520433 
0.242551 2.316306 
0.608743 2.320276 
0.061200 1.652616 
-0.120395 1.647272 
0.191650 2.141338 
-0.005119 1.786152 
-0.104237 1.467751 
0.166515 2.391696 
0.027416 1.643059 
-0.110826 2.238486 
0.209748 1.821611 
0.100370 1.753984 
-0.424359 1.910979 
0.057683 1.630684 
0.112070 1.463053 
0.064792 1.825525 
-0.849338 0.952620 
-0.611145 1.329490 
-0.675043 1.207931 
-0.408852 1.136177 
-0.805546 0.279811 
-0.694382 -0.065535 
-0.592444 0.335647 
-0.397952 -0.009174 
-0.208540 1.323308 
-0.252145 0.100783 
-0.651084 0.353032 
-0.614794 -0.102891 
